,name,address,cuisine,picture,menu,reviews,promos,lat,lng,restaurant_id
160,CHICKEN RICE (S12) @ FOOD CLUB,535 CLEMENTI ROAD 01-01 NGEE ANN POLYTECHNIC (BLOCK 22),Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.332064,103.7743581,161
161,RICE & BOX Tenderfresh,2 JURONG EAST CENTRAL 1 02-08/K02 JURONG ENTERTAINMENT CENTRE 609731,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3332593,103.7401879,162
162,Polar Cafe,"1 Hospital Drive, 1 Singapore General Hospital",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.279677,103.835984,163
163,Amigo's Food Pte Ltd,"651 Jurong West Street 61, 01-02 Multi Storey Car Park",Western,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3415753,103.7070145,164
164,Beyond Pancakes,"180 Kitchener Road, 02-35/36, City Square Mall",Fusion,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3111877,103.8566675,165
165,4 Fingers Crispy Chicken,"10 Tampines Central 1, 01-39/40/K3/K4, Tampines 1",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.354212,103.9450352,166
166,Brio,"1 Jurong West Central 2, 02-24, Jurong Point",Western,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,167
167,Burger King,"12 Alexandra View, 01-05, ARTRA",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2900122,103.816663,168
168,Bread Fresh,"598 Yishun Ring Road, 01-61, Wisteria Mall",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4180753,103.8407518,169
169,Yong Tau Foo (S8) at Gourmet Paradise Oasis Terraces,681 Punggol Drive 04-01 Oasis Terraces,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4023703,103.9132022,170
170,Heavenly Wang (Mngd By NTUC Foodfare),"83 Punggol Central, B1-44, Waterway Point",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.40669,103.9021738,171
171,Bumbu Restaurant,44 Kandahar Street,Indonesian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3018747,103.8599353,172
172,Copper Chimney,100 Syed Alwi Road,Indian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3098902,103.8552856,173
173,Chicken Rice & Snacks (S2) @ Kawan Station Sembawang MRT,"11 Canberra Road, 01-04. Sembawang MRT Station",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4490229,103.8198723,174
174,SPIZE ASIAN KITCHEN,336 BEDOK ROAD - BEDOK SHOPPING COMPLEX 469512,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3312882,103.9479517,175
175,Ichikokudo,"17 Petir Road, 01-01/02, Hillion Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3785171,103.7632971,176
176,Bread Fresh,"445 Fajar Road, 01-524",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.383602,103.7710299,177
177,DUNKIN DONUTS,2 JURONG EAST CENTRAL 1 B1-K06A J CUBE MALL 609731,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.33331,103.7401992,178
178,Fortune Popiah (S1) @ Bendemeer Market & Food Centre,"29 Bendemeer Road, 01-47",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.319079,103.863248,179
179,Poulet,"201 VICTORIA STREET, 04-12, BUGIS+",European,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2997818,103.8541438,180
180,Canadian 2 For 1 Pizza,"806 Woodlands Street 81, 01-03",Pizza,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4413697,103.7869057,181
181,Carnival Bakery,18 Upper Boon Keng Road 01-1159 Singapore 380018,Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3146183,103.8719103,182
182,Yong Tau Foo (S9) @ Healthy Kopitiam YCH,2 Yishun Central 2 02-01 Yishun Community Hospital 768024,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.423727,103.8373867,183
183,Yong Tau Fu (S6) @ Bagus Harbourfront,"1 Maritime Square, 01-108, Harbourfront Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2643389,103.8201453,184
184,Encik Tan,311 NEW UPPER CHANGI ROAD B1-41/42 Bedok Mall 467360,Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3244894,103.92902,185
185,AJ Delights (S82&83) @ Alexandra Village Food Centre,"120 Bukit Merah Lane 1, 01-82/83, Alexandra Village Food Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.286343,103.8045261,186
186,Hanssik Korean BBQ Buffet,3155 Commonwealth Avenue West 05-17/18 The Clementi Mall,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.314918,103.7643089,187
187,BG Makan (S9) @ Cantine Jurong Point,"1 Jurong West Central 2, B1-42/43, Jurong Point",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,188
188,AL MADINA Famous Prata Corner,"413 Bukit Batok West Avenue 4, 01-220",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.363734,103.746714,189
189,PAPPAMIA,80 AIRPORT BOULEVARD 03-22 CHANGI AIRPORT TERMINAL 1 VIEWING MALL CENTRAL,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3644202,103.9915308,190
190,Window on The Park,"11 Cavenagh Road, 02-00 Holiday Inn Singapore Orchard City Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3023125,103.8410344,191
191,Captain Kim Korean BBQ & Hotpot,"300 Tampines Avenue 5, 01-01, Income at Tampines Junction",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3519891,103.9419884,192
192,FS Cafe,"27 Woodlands Avenue, 01-03, Republic Polytechnic",Western,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4432159,103.7852455,193
193,Burger King,8A Marina Boulevard B2-03 Marina Bay Link Mall,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2795303,103.8543391,194
194,Burger King,"4 Tampines Central 5, 01-42/43/44, Tampines Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3524936,103.9447179,195
195,Burger King,"2 Jurong East Street 21, 01-51, IMM Building",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3348154,103.7468395,196
196,Burger King,"63 Jurong West Central 3, B1-54/55, Jurong Point Shopping Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,197
197,A&W,"78 AIRPORT BOULEVARD, B2-209",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3603912,103.989642,198
198,Fortune Popiah (S1) @ Bendemeer Market & Food Centre,"29 Bendemeer Road, 01-47",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.319079,103.863248,199
199,Poulet,"201 VICTORIA STREET, 04-12, BUGIS+",European,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2997818,103.8541438,200
200,The Soup Spoon Union / Antoheetos,"17 Petir Road, 01-05/06, Hillion Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3785171,103.7632971,201
201,Chai Chee Seafood Restaurant,359 Changi Road,Seafood,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3186748,103.9098247,202
202,Malay Cuisine @ College of Cinnamon/Tembusu (Mngd by Smorgasbord),"24 College Avenue East, 01-01. UTown NUS, College of Cinnamon/Tembusu",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3058932,103.7738578,203
203,McDonalds Restaurants Pte Ltd,490 LORONG 6 TOA PAYOH 01-11 TOA PAYOH HDB CENTRE 310490,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3325896,103.8481317,204
204,Chicken & Duck Rice (S8) @ Foodgle Hub Nanyang Polytechnic,180 Ang Mo Kio Avenue 8 Blk P1 (South Foodcourt) Nanyang Polytechnic,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.378286,103.8489569,205
205,CITRUS BY THE POOL,3 WOODLANDS STREET 13 - WOODLANDS SWIMMING COMPLEX 738600,Fusion,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.434622,103.779376,206
206,Cook Book,"11 Hospital Drive, 01-01, National Cancer Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2794134,103.8367369,207
207,Curry Times,"1 Northpoint Drive, B1-201/202, Northpoint City",Asian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4280904,103.8358551,208
208,13 Stadium,"1 Stadium Place, 01-41/42",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.303183,103.8729466,209
209,Crave,"30 Sembawang Drive, 01-26, Sun Plaza",Malay,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4482678,103.8196887,210
210,Crave,"1 Lower Kent Ridge Road, 01-19/20",Malay,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2934297,103.784535,211
211,Wingstop,"17 Petir Road, B2-72, Hillion Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3785171,103.7632971,212
212,Japanese & Korean Cuisine (R3) @ Heritage Food Street Raffles Hospital,"585 North Bridge Road, B1-01, Raffles Hospital",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3011894,103.8572771,213
213,Dodo Express,1 Pasir Ris Central Street 3 B1-K14 White Sands,Seafood,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3724166,103.9496584,214
214,Aroy Viet Thai Cuisine (S11) @ Foodjunction LotOne,"21 Choa Chu Kang Avenue 4, 04-15/16, Lot One Shopper's Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3851169,103.7449142,215
215,Ayam Penyet President,"10 Tampines North Drive 4, 01-05, JTC Space @ Tampines North",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3655402,103.9320018,216
216,Fire Western N Grill (S6) @ Orchis T1 Canteen,80 AIRPORT BOULEVARD UB CHANGI AIRPORT TERMINAL 1 819642,Western,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3644202,103.9915308,217
217,Fitra Chicken Rice (S16) @ FoodJunction Lot 1,"21 Choa Chu Kang Avenue 4, 04-15/16 Lot One, Shoppers' Mall",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3851169,103.7449142,218
218,Fortune Popiah (S1) @ Bendemeer Market & Food Centre,"29 Bendemeer Road, 01-47",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.319079,103.863248,219
219,Poulet,"201 VICTORIA STREET, 04-12, BUGIS+",European,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2997818,103.8541438,220
220,KL Damansara Chilli Ban,"314 Bedok Road, Bedok Shopping Complex",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3313326,103.9485799,221
221,G V MEAT DISTRIBUTOR,665 BUFFALO ROAD - ZHUJIAO CENTRE (TEKKA MARKET) 210665,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.30642,103.8507835,222
222,DUNKIN DONUTS,78 AIRPORT BOULEVARD B2-270,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3596424,103.9894983,223
223,Yes! Steam Rice Fried Chicken (S4) @ Grains & Hops Foodcourt,"573 Woodlands Drive 16, 01-01",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4310171,103.7985269,224
224,Kawan Kitchen,"301 Commonwealth Avenue, 02-01, Queenstown MRT Station",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2948218,103.8059204,225
225,Crave,"9 Bishan Place, B1-K8, Junction 8 Shopping Centre",Malay,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3506808,103.8487631,226
226,Kedai Killiney Kopi,"80 Airport Boulevard, 03-48, Changi Airport Terminal 1",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3644202,103.9915308,227
227,Kinyado Japanese Cuisine (S7) @ Bukit Panjang Govt High Sch,7 CHOA CHU KANG AVENUE 4 - BUKIT PANJANG GOVERNMENT HIGH SCHOOL,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3815132,103.7388106,228
228,Korean Cuisine (S4) @ Gourmet Paradise Oasis Terrace,681 Punggol Drive 04-01 Oasis Terrace,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4023703,103.9132022,229
229,LAM P K POULTRY SUPPLY,1 GEYLANG SERAI 01-102 - 402001,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3166568,103.8981808,230
230,Mala Hot Pot (S10) @ Kopitiam KKH,100 Bukit Timah Road 01-28 KK Women's and Children's Hospital,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3105743,103.8470432,231
231,Breadwerks,"1 Tampines Walk, B1-K30, Our Tampines Hub",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3529604,103.9403451,232
232,DUNKIN DONUTS,"20 Tampines Central 1 
01-20 
Tampines MRT Station",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3535537,103.9449445,233
233,Gado & Grill,"1 Tampines Walk, B1-K4, Our Tampines Hub",Indonesian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3529604,103.9403451,234
234,Burger King,"205 Hougang Street 21, 01-13, Heartland Mall Kovan",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.359469,103.8851289,235
235,EIGHTEEN CHEFS,2 HANDY ROAD B1-19/20 THE CATHAY 229233,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2995083,103.8477778,236
236,Old Chang Kee,130 DUNEARN ROAD - CALTEX SERVICE STATION 309436,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3187824,103.8331322,237
237,Al Rahman Banana Lead Ind Mus Food (MR1) @ Happy Hawkers 872C Tamp,"872C Tampines Street 86, 01-09",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3501791,103.9276001,238
238,Fortune Popiah (S1) @ Bendemeer Market & Food Centre,"29 Bendemeer Road, 01-47",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.319079,103.863248,239
239,Poulet,"201 VICTORIA STREET, 04-12, BUGIS+",European,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2997818,103.8541438,240
240,Crave,"1 Jurong West Central 2, B1-03, Jurong Point",Malay,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3398573,103.7061357,241
241,Penyet & BBQ (S4) @ Food Republic Wisma Atria,"435 ORCHARD ROAD, 04-14/32, WISMA ATRIA",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.303841,103.8330524,242
242,Pizza Hut Singapore Pte Ltd,6 RAFFLES BOULEVARD 03-211 MARINA SQUARE 039594,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2908798,103.8578605,243
243,Local Delights (S4) @ Mr Teh Tarik Eating House,"625 Elias Road, 01-332, Elias Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3783052,103.9418722,244
244,KFC MGMT PTE LTD,80 MANDAI LAKE ROAD SINGAPORE ZOOLOGICAL GARDENS ENTRANCE,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4021872,103.7880606,245
245,Fried Items (S13) @ CGH Kopitiam,"2 Simei Street 3, (S13) @ Changi General Hospital Kopitiam",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3409024,103.9488669,246
246,International Fare (S5) @ Yishun Town Sec School,"6 Yishun Street 21, Yishun Town Secondary School",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4327266,103.8381007,247
247,Boon Lay Cafe,"301 Boon Lay Way, 01-12/13, Boon Lay MRT Station",Asian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3385559,103.7058277,248
248,Ban Mian Fish Soup (S7) @ Bagus Northpoint City,"1 Northpoint Drive, 02-103 Northpoint City",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4284725,103.8359864,249
249,Burger King,"2 Yishun Walk, 01-06",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4144054,103.830897,250
250,Oriental Ice Bistro,"89 Rangoon Road, 01-02, Urban Lofts",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3140974,103.8539315,251
251,Ayam Penyet Ria,"8 Jalan Legundi, 01-04, Victory 8",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4420242,103.8237638,252
252,Heavenly Wang (Mngd by NTUC Foodfare),"391A Orchard Road, B2-30, Ngee Ann City Tower A",Asian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.302707,103.834289,253
253,Hey Sugar,818 Choa Chu Kang Avenue 1 01-06 Keat Hong Mirage 680818,Desserts,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3779352,103.7490614,254
254,Amigo's,"681 Hougang Avenue 8, 01-809, Hougang Village",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3728871,103.8860348,255
255,KFC MGMT PTE LTD,391A ORCHARD ROAD B1-03 TAKASHIMAYA SHOPPING CENTRE 238873,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3025572,103.834568,256
256,Fish Soup (S6) @ NTUC Food Fare AMK Hub,"53 Ang Mo Kio Avenue 3, 03-12, AMK Hub",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.36953,103.8484398,257
257,Wok Guru Mini Wok Delights (MR2) @ The Food Market Century Square,"2 Tampines Central 5, 03-19, Century Square",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3523938,103.9435872,258
258,Fortune Popiah (S1) @ Bendemeer Market & Food Centre,"29 Bendemeer Road, 01-47",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.319079,103.863248,259
259,Poulet,"201 VICTORIA STREET, 04-12, BUGIS+",European,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2997818,103.8541438,260
260,Ah Meng Restaurant,"80 Mandai Lake Road, Singapore Zoological Gardens",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4043485,103.793023,261
261,KFC MGMT PTE LTD,1 HOUGANG STREET 91 01-24/25 - 538692,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3753224,103.8796651,262
262,4 Fingers Crispy Chicken,"68 Orchard Road, B1-07, Plaza Singapura",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3005317,103.8452356,263
263,Maki-San / Moon Rabbit,"88 East Coast Road, 01-12, Katong Square",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3047255,103.9046894,264
264,Malay Cuisine @ Sky Cafe Infineon (mngd by Wok People),"168 Kallang Way, 07-00",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3252672,103.874986,265
265,Kintamani Indonesian Restaurant,405 HAVELOCK ROAD 03-00 FURAMA RIVERFRONT HOTEL 169633,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.28774,103.8359909,266
266,Krispy Kreme Doughnuts,"26 Sentosa Gateway 01-201 The Forum, Resorts World Sentosa 098138",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.255179,103.8218107,267
267,Krispy Kreme Doughnuts,65 Airport Boulevard Changi Airport Terminal 3 02-K1 Departure/Transit Lounge South,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3555805,103.9861962,268
268,Mackenzie Rex Restaurant,66 PRINSEP STREET 01-01 - 188668,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3014027,103.851065,269
269,Malay/Indian Delights @ Rolls Royce (Mngd by ISS Catering Services Pte Ltd),6 Seletar Aerospace Rise 797575,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4034294,103.8671119,270
270,Wok Guru Mini Wok Delights (MR2) @ The Food Market Century Square,"2 Tampines Central 5, 03-19, Century Square",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3523938,103.9435872,271
271,McDonalds Restaurants Pte Ltd,445 FAJAR ROAD 01-520 - 670445,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3838672,103.7705214,272
272,McDonalds Restaurants Pte Ltd,1 WOODLANDS SQUARE 01-35-37 CAUSEWAY POINT 730066,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4360933,103.7859471,273
273,McDonalds Restaurants Pte LtdMcCafe,60 YISHUN AVENUE 4 01-11 YISHUN SAFRA 769027,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4245235,103.8408313,274
274,McDonalds Restaurants Pte LtdMcCafe,638 JURONG WEST STREET 61 01-01/02 PIONEER MALL 640638,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3421413,103.6974182,275
275,McDonalds Restaurants Pte LtdMcCafe,1000 EAST COAST PARKWAY 01-05 MARINE COVE 449876,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3016996,103.912859,276
276,Cat & The Fiddle,"9 Bishan Place, 02-32A, Junction 8 Shopping Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3506808,103.8487631,277
277,MINI WOK (S8) @ Institute of Mental Health,10 Buangkok View - Institute Mental Health,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3818906,103.8847242,278
278,Fortune Popiah (S1) @ Bendemeer Market & Food Centre,"29 Bendemeer Road, 01-47",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.319079,103.863248,279
279,Poulet,"201 VICTORIA STREET, 04-12, BUGIS+",European,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2997818,103.8541438,280
